ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO110,143 -145 LANGRIDGE STREET,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO111,147-149 LANGRIDGE STREET,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO112,151-153 LANGRIDGE STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
HO113,160-176 LANGRIDGE STREET,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO114,"COLLINGWOOD COLLEGE, CNR",-,-,-,-,Yes Ref No H954,Yes,No,,,,,,,,,,
,MCCUTCHEON WAY AND,,,,,,,,,,,,,,,,,
,CROMWELL STREET,,,,,,,,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Doll’s House,,,,,,,,,,,,,,,,,
HO115,12 NAPOLEON STREET,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Houses,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO116,NORTHUMBERLAND STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Former Victoria Old Distillery,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO117,46 OTTER STREET COLLINGWOOD,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,St Joseph’s Presbytery,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO118,46 OTTER STREET COLLINGWOOD,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,St Joseph’s Roman Catholic Church,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO119,46 OTTER STREET COLLINGWOOD,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,St Joseph’s School,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO120,46 OTTER STREET COLLINGWOOD,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,St Joseph’s Church Hall,,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO121,37 OXFORD STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,House,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO122,39 -41 OXFORD STREET,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Houses,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO123,50-52 OXFORD STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
HO124,51-55 OXFORD STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO125,57-63 OXFORD STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Terraces,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO126,58-62 OXFORD STREET,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO127,79-93 OXFORD STREET,-,-,-,-,Yes Ref No H896,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Part of former Foy & Gibson Complex,,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
,(Furnishings Warehouse and Clothing,,,,,,,,,,,,,,,,,
,Factory),,,,,,,,,,,,,,,,,
HO128,95-101 OXFORD STREET,-,,-,,-,,-,,Yes Ref No H897,No,No,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Part of former Foy & Gibson,,,,,,,,,,,,,,,,,
,Complex,,,,,,,,,,,,,,,,,
,(Powerhouse and Motor Garage),,,,,,,,,,,,,,,,,
HO129,68-158 OXFORD STREET,-,,-,,-,,-,,Yes Ref No H755,No,No,,,,,,
,103-115 OXFORD STREET,,,,,,,,,,,,,,,,,
,158-172 OXFORD STREET,,,,,,,,,,,,,,,,,
,107-131 CAMBRIDGE STREET,,,,,,,,,,,,,,,,,
,AND 7 STANLEY STREET,,,,,,,,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Part of former Foy & Gibson Complex,,,,,,,,,,,,,,,,,
HO130,92-94 PERRY STREET,Yes,,No,,No,,No,,No,No,No,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Terrace,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO131,112A ROKEBY STREET,Yes,,No,,No,,No,,No,No,No,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Former United Tannery and Boot,,,,,,,,,,,,,,,,,
,Factory,,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO132,89 RUPERT STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Former Davis’ Pickle And Sauce,,,,,,,,,,,,,,,,,
,Factory,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO133,25 -27 SACKVILLE STREET,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Former Methodist Mission Church,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO134,136 SACKVILLE STREET,-,-,-,-,Yes Ref No H610,Yes,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Singapore Cottage,,,,,,,,,,,,,,,,,
HO135,114 SMITH STREET COLLINGWOOD,-,-,-,-,Yes Ref No H660,No,No,,,,,,,,,,
,Grace Darling Hotel,,,,,,,,,,,,,,,,,
HO136,174-180 SMITH STREET,-,-,-,-,Yes Ref No H973,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Former Collingwood Post Office,,,,,,,,,,,,,,,,,
HO137,2 STANLEY STREET,Yes,No,No,Yes,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,House,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO138,135 -141 VICTORIA PARADE,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Prince Patrick Hotel and Shops,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO139,159 VICTORIA PARADE,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Former Ebenezer Particular Baptist,,,,,,,,,,,,,,,,,
,Church,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO140,59 WELLINGTON STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
,The Vine Hotel,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO141,1-21 ROBERT STREET & 88,-,,-,,-,,-,,Yes Ref No H807,No,No,,,,,,
,WELLINGTON STREET,,,,,,,,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Former Yorkshire Brewery,,,,,,,,,,,,,,,,,
HO142,125 WELLINGTON STREET,Yes,,No,,No,,No,,No,No,No,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Sir Robert Peel Hotel,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO143,162 WELLINGTON STREET,-,,-,,-,,-,,Yes Ref No H497,No,No,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Former Free Medical Mission,,,,,,,,,,,,,,,,,
,Dispensary (Singleton Medical Centre),,,,,,,,,,,,,,,,,
HO144,215 WELLINGTON STREET,Yes,,No,,No,,No,,No,No,No,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Former St.George’s Presbyterian,,,,,,,,,,,,,,,,,
,Church,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
PS,Heritage Place,External,Internal,Tree,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,,,,,
map,,Paint,Alteration,Controls,or fences,Victorian Heritage,uses may be,heritage,,,,,,,,,,
ref,,Controls,Controls,Apply?,which are not,Register under the,permitted?,place?,,,,,,,,,,
,,Apply?,Apply?,,exempt under,Heritage Act 2017 ?,,,,,,,,,,,,
,,,,,Clause 43.01-4,,,,,,,,,,,,,
,Incorporated Plan under the,,,,,,,,,,,,,,,,,
,provisions of clause 43.01 Heritage,,,,,,,,,,,,,,,,,
,"Overlay, Planning permit",,,,,,,,,,,,,,,,,
,"exemptions, July 2014",,,,,,,,,,,,,,,,,
HO145,259 WELLINGTON STREET,Yes,No,No,No,No,No,No,,,,,,,,,,
,COLLINGWOOD,,,,,,,,,,,,,,,,,
,Portsea House,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the,,,,,,,,,,,,,,,,,
,provisions of clause 43.01 Heritage,,,,,,,,,,,,,,,,,
,"Overlay, Planning permit",,,,,,,,,,,,,,,,,
,"exemptions, July 2014",,,,,,,,,,,,,,,,,
HO146,FAIRFIELD PARK DRIVE FAIRFIELD,Yes,No,No,No,No,No,No,,,,,,,,,,
,Fairfield Boathouse,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the,,,,,,,,,,,,,,,,,
,provisions of clause 43.01 Heritage,,,,,,,,,,,,,,,,,
,"Overlay, Planning permit",,,,,,,,,,,,,,,,,
,"exemptions, July 2014",,,,,,,,,,,,,,,,,
HO147,FAIRFIELD PARK DRIVE FAIRFIELD,No,No,Yes,No,No,No,No,,,,,,,,,,
,Fairfield Park,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO148,17 BELL STREET FITZROY,-,,-,,-,,-,,Yes Ref No H1726,No,No,,,,,,
,Former Exhibition High School,,,,,,,,,,,,,,,,,
,Residence,,,,,,,,,,,,,,,,,
HO149,40-48 BELL STREET FITZROY,-,,-,,-,,-,,Yes Ref No H1031,No,No,,,,,,
,Former National School,,,,,,,,,,,,,,,,,
HO150,9 BRUNSWICK STREET FITZROY,-,,-,,-,,-,,Yes Ref No H1706,No,No,,,,,,
,Dodgshun House,,,,,,,,,,,,,,,,,
HO151,11 BRUNSWICK STREET FITZROY,-,,-,,-,,-,,Yes Ref No H149,No,No,,,,,,
,Residence,,,,,,,,,,,,,,,,,
HO152,13 BRUNSWICK STREET FITZROY,-,,-,,-,,-,,Yes Ref No H150,No,No,,,,,,
,Shop and residence,,,,,,,,,,,,,,,,,
HO153,25 -37 BRUNSWICK STREET,No,,No,,Yes,,No,,No,No,No,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
,Barcelona Terrace Gardens,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO154,39-49 BRUNSWICK STREET,-,,-,,-,,-,,Yes Ref No H470,No,No,,,,,,
,FITZROY,,,,,,,,,,,,,,,,,
,Royal Terrace,,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
HO155,236-252 BRUNSWICK STREET AND,-,,-,,-,,-,,Yes Ref No H559,No,No,,,,,,
,33-62 GREEVES STREET FITZROY,,,,,,,,,,,,,,,,,
,Shops,,,,,,,,,,,,,,,,,
HO156,34-38 FITZROY STREET FITZROY,-,,-,,-,,-,,Yes Ref No H528,No,No,,,,,,
,Former Devonshire Arms Hotel,,,,,,,,,,,,,,,,,
HO157,GEORGE STREET FITZROY,Yes,,No,,No,,No,,No,No,No,,,,,,
,State School No. 450,,,,,,,,,,,,,,,,,
,Incorporated plan:,,,,,,,,,,,,,,,,,
,Incorporated Plan under the provisions,,,,,,,,,,,,,,,,,
,"of clause 43.01 Heritage Overlay,",,,,,,,,,,,,,,,,,
,"Planning permit exemptions, July 2014",,,,,,,,,,,,,,,,,
HO158,268 GEORGE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H553,Yes,No,,,,,,
,St Mark’s Anglican Church,,,,,,,,,,,,,,,,,
HO159,64-78 GERTRUDE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H446,No,No,,,,,,
,Glass Terrace,,,,,,,,,,,,,,,,,
HO160,181-183 GERTRUDE STREET AND,-,,-,,-,,-,,Yes Ref No H886,No,No,,,,,,
,89 GEORGE STREET FITZROY,,,,,,,,,,,,,,,,,
,Shops,,,,,,,,,,,,,,,,,
HO161,209 GORE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H152,No,No,,,,,,
,Cobden Terrace,,,,,,,,,,,,,,,,,
HO162,211 GORE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H153,No,No,,,,,,
,Cobden Terrace,,,,,,,,,,,,,,,,,
HO163,213 GORE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H154,No,No,,,,,,
,Cobden Terrace,,,,,,,,,,,,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
HO164,215 GORE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H155,No,No,,,,,,
,Cobden Terrace,,,,,,,,,,,,,,,,,
HO165,217 GORE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H156,No,No,,,,,,
,Cobden Terrace,,,,,,,,,,,,,,,,,
HO166,219 GORE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H157,No,No,,,,,,
,Cobden Terrace,,,,,,,,,,,,,,,,,
HO167,221 GORE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H158,No,No,,,,,,
,Cobden Terrace,,,,,,,,,,,,,,,,,
HO168,331 GORE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H159,No,No,,,,,,
,Holyrood Terrace,,,,,,,,,,,,,,,,,
HO169,333 GORE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H160,No,No,,,,,,
,Holyrood Terrace,,,,,,,,,,,,,,,,,
HO170,335 GORE STREET FITZROY,-,,-,,-,,-,,Yes Ref No H161,No,No,,,,,,
,Holyrood Terrace,,,,,,,,,,,,,,,,,
HO171,35-39 HANOVER STREET FITZROY,-,,-,,-,,-,,Yes Ref No H162,No,No,,,,,,
,Edward Wills House (Residence),,,,,,,,,,,,,,,,,
HO172,36 NAPIER STREET FITZROY,-,,-,,-,,-,,Yes Ref No H164,No,No,,,,,,
,Falconer Terrace,,,,,,,,,,,,,,,,,
HO173,38 NAPIER STREET FITZROY,-,,-,,-,,-,,Yes Ref No H165,No,No,,,,,,
,Falconer Terrace,,,,,,,,,,,,,,,,,
HO174,40 NAPIER STREET FITZROY,-,,-,,-,,-,,Yes Ref No H166,No,No,,,,,,
,Falconer Terrace,,,,,,,,,,,,,,,,,
HO175,42 NAPIER STREET FITZROY,-,,-,,-,,-,,Yes Ref No H167,No,No,,,,,,
PS,Heritage Place,,External,,Internal,,Tree,,Outbuildings,Included on the,Prohibited,Aboriginal,,,,,,
map,,,Paint,,Alteration,,Controls,,or fences,Victorian Heritage,uses may be,heritage,,,,,,
ref,,,Controls,,Controls,,Apply?,,which are not,Register under the,permitted?,place?,,,,,,
,,,Apply?,,Apply?,,,,exempt under,Heritage Act 2017 ?,,,,,,,,
,,,,,,,,,Clause 43.01-4,,,,,,,,,
,Falconer Terrace,,,,,,,,,,,,,,,,,
HO176,44 NAPIER STREET FITZROY,-,,-,,-,,-,,Yes Ref No H168,No,No,,,,,,
,Falconer Terrace,,,,,,,,,,,,,,,,,
HO177,46 NAPIER STREET FITZROY,-,,-,,-,,-,,Yes Ref No H169,No,No,,,,,,
,Falconer Terrace,,,,,,,,,,,,,,,,,
HO178,48 NAPIER STREET FITZROY,-,,-,,-,,-,,Yes Ref No H170,No,No,,,,,,
,Falconer Terrace,,,,,,,,,,,,,,,,,
HO179,50 NAPIER STREET FITZROY,-,,-,,-,,-,,Yes Ref No H171,No,No,,,,,,
,Falconer Terrace,,,,,,,,,,,,,,,,,
